#PATH-POINTS-START bottom bot
31.877,-135.258,121
30.129,-134.286,121
28.381,-133.315,121
26.632,-132.344,121
24.884,-131.373,121
23.136,-130.401,121
21.387,-129.43,121
19.639,-128.459,121
19.458,-128.329,121,300
21.234,-129.25,121
23.009,-130.17,121
24.785,-131.091,121
26.56,-132.012,121
28.336,-132.932,121
30.111,-133.853,121
31.882,-134.783,121,0
33.623,-135.767,121
35.364,-136.751,121
37.106,-137.734,121
38.847,-138.718,121
40.589,-139.701,121
42.33,-140.685,121
44.072,-141.669,121
45.813,-142.652,121
47.554,-143.636,121
49.296,-144.619,121
51.037,-145.603,121
52.779,-146.586,121
54.52,-147.57,121
56.262,-148.554,121
58.003,-149.537,121
59.744,-150.521,121
61.486,-151.504,121
63.227,-152.488,121
64.969,-153.472,121
66.71,-154.455,121
68.451,-155.439,121
70.193,-156.422,121
71.934,-157.406,121
73.676,-158.389,121
75.417,-159.373,121
77.159,-160.357,121
78.9,-161.34,121
80.641,-162.324,121
82.383,-163.307,121
83.86,-163.133,121,35
85.002,-161.492,121
86.144,-159.85,121
87.286,-158.208,121
88.429,-156.566,121
89.571,-154.924,121
90.713,-153.283,121
91.855,-151.641,121
92.997,-149.999,121
94.139,-148.357,121
95.281,-146.715,121
96.424,-145.074,121
97.566,-143.432,121
98.708,-141.79,121
99.85,-140.148,121
100.992,-138.506,121
102.134,-136.865,121
103.276,-135.223,121
104.418,-133.581,121
105.561,-131.939,121
106.703,-130.297,121
107.845,-128.655,121
108.987,-127.014,121
110.129,-125.372,121
111.271,-123.73,121
112.413,-122.088,121
113.555,-120.446,121
115.204,-119.76,121,90
117.204,-119.736,121
119.204,-119.713,121
121.203,-119.689,121
123.203,-119.666,121
125.203,-119.642,121
127.203,-119.619,121
129.203,-119.595,121
131.203,-119.571,121
133.203,-119.548,121
135.202,-119.524,121
137.202,-119.501,121
139.202,-119.477,121
141.202,-119.454,121
143.202,-119.43,121
145.202,-119.407,121
147.202,-119.383,121
149.201,-119.36,121
151.201,-119.336,121
153.201,-119.313,121
154.305,-119.299,121,90
152.305,-119.321,121
150.305,-119.344,121
148.305,-119.366,121
146.306,-119.388,121
144.306,-119.41,121
142.306,-119.432,121
140.306,-119.454,121
138.306,-119.476,121
136.306,-119.498,121
134.306,-119.52,121
132.306,-119.542,121
130.307,-119.565,121
128.307,-119.587,121
126.307,-119.609,121
124.307,-119.631,121
122.307,-119.653,121
120.307,-119.675,121
118.307,-119.697,121
116.307,-119.719,121
114.308,-119.741,121
112.308,-119.763,121
110.308,-119.786,121
108.308,-119.808,121
106.308,-119.83,121
104.308,-119.852,121
102.308,-119.874,121
100.308,-119.896,121
98.308,-119.918,121
96.309,-119.94,121
94.309,-119.962,121
92.309,-119.984,121
90.309,-120.007,121
88.309,-120.029,121
86.309,-120.051,121
84.309,-120.073,121
82.309,-120.095,121
80.31,-120.117,121
78.31,-120.139,121
76.31,-120.161,121
74.31,-120.183,121
72.31,-120.205,121
70.31,-120.227,121
68.31,-120.25,121,270
69.736,-120.253,121
71.736,-120.253,121
73.736,-120.253,121
75.736,-120.253,121
77.736,-120.253,121
79.736,-120.253,121
81.736,-120.253,121
83.736,-120.253,121
85.736,-120.253,121
87.736,-120.253,121
89.736,-120.253,121
91.736,-120.253,121
93.736,-120.253,121
95.736,-120.253,121
97.736,-120.253,121
99.736,-120.253,121
101.736,-120.253,121
103.736,-120.253,121
105.736,-120.253,121
107.736,-120.253,121
109.736,-120.253,121
111.736,-120.253,121
113.736,-120.253,121
115.736,-120.253,121
117.736,-120.253,121
119.736,-120.253,121,180
119.774,-122.215,121
119.774,-124.215,121
119.774,-126.215,121
119.774,-128.215,121
119.774,-130.215,121
119.774,-132.215,121
119.774,-134.215,121
119.774,-136.215,121
119.774,-138.215,121
119.774,-140.215,121
119.774,-142.215,121
119.774,-144.215,121
119.774,-146.215,121
119.774,-148.215,121
119.774,-150.215,121,0
119.774,-152.215,121
119.774,-154.215,121
119.774,-156.215,121
119.774,-158.215,121
119.774,-160.215,121
119.775,-162.215,121,180
119.797,-164.215,121
119.87,-166.213,121
120.037,-168.206,121
120.479,-170.148,121
121.814,-169.574,121
122.594,-167.735,121
123.229,-165.838,121
123.796,-163.92,121
124.324,-161.991,121
124.823,-160.055,121
125.302,-158.113,121
125.766,-156.167,121
126.216,-154.219,121
126.655,-152.268,121
127.085,-150.314,121
127.508,-148.359,121
127.923,-146.403,121
128.332,-144.445,121
128.736,-142.487,121
129.135,-140.527,121
129.529,-138.566,121
129.92,-136.604,121
130.306,-134.642,121
130.689,-132.679,121
131.07,-130.716,121
131.447,-128.752,121
131.821,-126.787,121
132.193,-124.822,121
132.563,-122.856,121
132.93,-120.89,121
133.295,-118.924,121
133.658,-116.957,121
134.02,-114.99,121
134.379,-113.023,121
134.737,-111.055,121
135.093,-109.087,121
135.448,-107.119,121
135.801,-105.15,121
136.154,-103.181,121
136.505,-101.212,121
136.854,-99.243,121
137.203,-97.274,121
137.551,-95.304,121
137.898,-93.335,121
138.244,-91.365,121
138.591,-89.395,121
138.937,-87.425,121
139.283,-85.456,121
139.632,-83.486,121
139.985,-81.518,121
140.368,-79.555,121,0
140.378,-77.556,121
140.378,-75.556,121
140.378,-73.556,121
140.378,-71.556,121
140.378,-69.556,121
140.378,-67.556,121
140.378,-65.556,121
140.378,-63.556,121
140.378,-61.556,121
140.378,-59.556,121
140.378,-57.556,121
140.378,-55.556,121
140.378,-53.556,121
140.378,-51.556,121
140.378,-49.556,121
140.378,-47.556,121
140.378,-45.556,121
140.378,-43.556,121
140.378,-41.556,121
140.378,-39.556,121
140.378,-37.556,121
140.378,-35.556,121
140.378,-33.556,121
140.378,-31.556,121
140.386,-29.557,121,0
140.402,-27.557,121
140.418,-25.557,121
140.433,-23.557,121
140.449,-21.557,121
140.465,-19.557,121
140.48,-17.557,121
140.496,-15.557,121
140.511,-13.557,121
140.527,-11.557,121
140.543,-9.557,121
140.558,-7.557,121
140.574,-5.557,121
140.59,-3.557,121
140.605,-1.557,121
140.621,0.443,121
140.636,2.443,121
140.652,4.442,121
140.668,6.442,121
140.683,8.442,121
140.699,10.442,121
140.715,12.442,121
140.73,14.442,121
140.746,16.442,121
140.761,18.442,121
140.777,20.442,121
140.793,22.442,121
140.808,24.442,121
140.824,26.442,121
140.84,28.442,121
140.855,30.442,121,0
139.678,31.987,121
138.334,33.468,121
136.991,34.95,121
135.647,36.431,121
134.304,37.913,121
132.96,39.395,121
131.617,40.876,121
130.274,42.358,121
128.93,43.839,121
127.587,45.321,121
126.243,46.802,121
124.9,48.284,121
123.556,49.766,121
122.213,51.247,121
120.869,52.729,121
119.526,54.21,121
118.182,55.692,121
116.839,57.174,121
115.495,58.655,121
114.152,60.137,121
112.808,61.618,121
111.465,63.1,121
110.122,64.581,121
108.778,66.063,121
107.435,67.545,121
106.091,69.026,121
104.748,70.508,121
103.404,71.989,121
102.061,73.471,121
100.717,74.953,121
99.374,76.434,121
98.03,77.916,121
96.687,79.397,121
95.343,80.879,121
94,82.36,121
92.656,83.842,121
91.313,85.324,121
89.969,86.805,121,225
88.561,86.233,121
87.126,84.84,121
85.691,83.447,121
84.256,82.054,121
82.821,80.661,121
81.386,79.267,121
79.951,77.874,121
78.516,76.481,121
77.081,75.088,121
75.646,73.695,121
74.211,72.302,121
72.776,70.909,121
71.341,69.516,121
69.906,68.123,121
68.47,66.729,121
67.035,65.336,121
65.6,63.943,121
64.165,62.55,121
62.73,61.157,121
61.295,59.764,121
59.86,58.371,121
58.425,56.978,121
56.99,55.585,121
55.555,54.191,121
54.12,52.798,121
52.685,51.405,121
51.25,50.012,121
49.815,48.619,121
48.38,47.226,121
46.945,45.833,121
45.51,44.44,121
44.075,43.047,121
42.64,41.654,121
41.205,40.26,121
39.77,38.867,121
38.335,37.474,121
36.9,36.081,121
35.465,34.688,121
34.03,33.295,121
32.595,31.902,121
31.16,30.509,121
29.725,29.116,121
28.29,27.722,121
26.855,26.329,121
25.42,24.936,121
23.985,23.543,121,225
25.298,24.878,121
26.702,26.302,121
28.105,27.727,121
29.509,29.152,121
30.913,30.577,121
32.316,32.001,121
33.72,33.426,121
35.124,34.851,121
36.527,36.275,121
37.931,37.7,121
39.335,39.125,121
40.738,40.549,121
42.142,41.974,121
43.546,43.399,121
44.949,44.824,121
46.353,46.248,121
47.757,47.673,121
49.16,49.098,121
50.564,50.522,121
51.967,51.947,121
53.371,53.372,121
54.775,54.796,121
56.178,56.221,121
57.582,57.646,121
58.986,59.071,121
60.389,60.495,121
61.793,61.92,121
63.197,63.345,121
64.6,64.769,121
66.004,66.194,121
67.408,67.619,121
68.811,69.043,121
70.215,70.468,121
71.619,71.893,121
73.022,73.318,121
74.426,74.742,121
75.829,76.167,121
77.233,77.592,121
78.637,79.016,121
80.04,80.441,121
81.444,81.866,121
82.848,83.29,121
84.251,84.715,121
85.655,86.14,121
87.059,87.565,121
88.462,88.989,121
89.866,90.414,121
91.27,91.839,121
92.673,93.263,121
94.077,94.688,121
95.481,96.113,121
96.884,97.537,121
98.288,98.962,121
99.691,100.387,121
101.095,101.812,121
102.499,103.236,121
103.902,104.661,121
105.306,106.086,121
106.71,107.51,121
108.113,108.935,121
109.517,110.36,121
110.921,111.784,121
112.324,113.209,121
113.728,114.634,121
115.132,116.059,121
116.535,117.483,121
117.939,118.908,121
119.342,120.333,121,0
119.774,122.156,121
119.774,124.156,121
119.774,126.156,121
119.774,128.156,121
119.774,130.156,121
119.774,132.156,121
119.774,134.156,121
119.774,136.156,121
119.774,138.156,121
119.774,140.156,121
119.774,142.156,121
119.774,144.156,121
119.774,146.156,121
119.774,148.156,121
119.774,150.156,121
119.774,152.156,121
119.774,154.156,121
119.774,156.156,121
119.774,158.156,121
119.774,160.156,121
119.774,162.156,121
119.774,164.156,121,0
119.792,162.594,121
119.813,160.594,121
119.834,158.594,121
119.855,156.594,121
119.877,154.594,121
119.898,152.594,121
119.919,150.594,121
119.94,148.594,121
119.961,146.595,121
119.982,144.595,121
120.003,142.595,121
120.024,140.595,121
120.045,138.595,121
120.066,136.595,121
120.087,134.595,121
120.108,132.595,121
120.129,130.595,121
120.15,128.596,121
120.171,126.596,121
120.192,124.596,121
120.213,122.596,121
120.234,120.596,121
120.51,118.854,121,90
122.51,118.854,121
124.51,118.854,121
126.51,118.854,121
128.51,118.854,121
130.51,118.854,121
132.51,118.854,121
134.51,118.854,121
136.51,118.854,121
138.51,118.854,121
140.51,118.854,121
142.51,118.854,121
144.51,118.854,121
146.51,118.854,121
148.51,118.854,121
150.51,118.854,121
152.51,118.854,121
151.163,118.873,121,90
149.163,118.896,121
147.163,118.918,121
145.163,118.941,121
143.163,118.964,121
141.163,118.987,121
139.163,119.01,121
137.164,119.033,121
135.164,119.056,121
133.164,119.078,121
131.164,119.101,121
129.164,119.124,121
127.164,119.147,121
125.164,119.17,121
123.165,119.193,121
121.165,119.216,121
119.165,119.238,121
117.165,119.261,121
115.165,119.284,121
113.165,119.307,121
111.165,119.33,121
109.165,119.353,121
107.166,119.376,121
105.166,119.398,121
103.166,119.421,121
101.166,119.444,121
99.166,119.467,121
97.166,119.49,121
95.166,119.513,121
93.166,119.536,121
91.167,119.558,121
89.167,119.581,121
87.167,119.604,121
85.167,119.627,121
83.167,119.65,121
81.167,119.673,121
79.167,119.696,121
77.168,119.718,121
75.168,119.741,121
73.168,119.764,121
71.168,119.787,121
69.168,119.81,121,270
70.795,119.791,121
72.795,119.767,121
74.794,119.744,121
76.794,119.72,121
78.794,119.696,121
80.794,119.673,121
82.794,119.649,121
84.794,119.626,121
86.794,119.602,121
88.793,119.579,121
90.793,119.555,121
92.793,119.532,121
94.793,119.508,121
96.793,119.485,121
98.793,119.461,121
100.793,119.438,121
102.793,119.414,121
104.792,119.391,121
106.792,119.367,121
108.792,119.344,121
110.792,119.301,121,270
112.782,119.116,121
114.706,118.591,121
115.786,117.088,121
114.835,115.368,121
113.372,114.008,121
111.764,112.82,121
110.087,111.731,121
108.371,110.703,121
106.623,109.731,121
104.856,108.794,121
103.074,107.887,121
101.278,107.007,121
99.471,106.149,121
97.655,105.311,121
95.831,104.492,121
94,103.688,121
92.162,102.898,121
90.319,102.121,121
88.471,101.356,121
86.619,100.602,121
84.763,99.857,121
82.902,99.124,121
81.037,98.401,121
79.17,97.685,121
77.299,96.977,121
75.425,96.279,121
73.548,95.588,121
71.669,94.904,121
69.787,94.227,121
67.902,93.558,121
66.015,92.895,121
64.126,92.237,121
62.235,91.589,121
60.341,90.944,121
58.446,90.306,121
56.548,89.674,121
54.649,89.047,121
52.748,88.427,121
50.845,87.812,121
48.94,87.201,121
47.034,86.597,121
45.126,85.997,121
43.216,85.404,121
41.305,84.814,121
39.392,84.23,121
37.477,83.652,121
35.562,83.076,121
33.644,82.508,121
31.726,81.943,121
29.805,81.384,121
27.884,80.829,121
25.961,80.279,121
24.037,79.733,121
22.112,79.192,121
20.185,78.656,121
18.257,78.124,121
16.327,77.598,121
14.397,77.074,121
12.465,76.557,121
10.533,76.042,121
8.598,75.535,121
6.663,75.028,121
4.726,74.53,121
2.789,74.032,121
0.85,73.543,121
-1.09,73.055,121
-3.031,72.575,121
-4.973,72.095,121
-6.916,71.624,121
-8.86,71.153,121
-10.806,70.691,121
-12.752,70.229,121
-14.7,69.776,121
-16.648,69.323,121
-18.598,68.879,121
-20.548,68.436,121
-22.5,68,121
-24.453,67.566,121
-26.407,67.139,121
-28.361,66.715,121
-30.317,66.297,121
-32.273,65.882,121
-34.231,65.473,121
-36.19,65.068,121
-38.149,64.668,121
-40.11,64.272,121
-42.071,63.881,121
-44.034,63.495,121
-45.997,63.113,121
-47.961,62.738,121
-49.926,62.364,121
-51.892,61.999,121
-53.859,61.635,121
-55.827,61.281,121
-57.796,60.926,121
-59.766,60.582,121
-61.736,60.238,121
-63.708,59.903,121
-65.68,59.57,121
-67.653,59.244,121
-69.627,58.922,121
-71.602,58.606,121
-73.578,58.296,121
-75.554,57.989,121
-77.532,57.69,121
-79.509,57.393,121
-81.489,57.107,121
-83.468,56.82,121
-85.449,56.545,121
-87.43,56.27,121
-89.412,56.005,121
-91.395,55.743,121
-93.379,55.489,121
-95.363,55.239,121
-97.348,54.995,121
-99.334,54.759,121
-101.321,54.526,121
-103.308,54.303,121
-105.296,54.081,121
-107.285,53.871,121
-109.274,53.661,121
-111.264,53.464,121
-113.254,53.269,121
-115.246,53.084,121
-117.238,52.902,121
-119.23,52.73,121
-121.223,52.562,121
-123.217,52.402,121
-125.211,52.25,121
-127.206,52.103,121
-129.201,51.966,121
-131.196,51.832,121
-133.193,51.711,121
-135.189,51.591,121
-137.186,51.486,121
-139.184,51.382,121
-141.182,51.292,121
-143.18,51.204,121
-145.178,51.129,121
-147.177,51.058,121
-149.176,50.998,121
-151.175,50.945,121
-153.175,50.901,121
-155.175,50.866,121
-157.174,50.839,121,270
-159.174,50.822,121
-160.541,50.179,121
-160.541,48.179,121
-160.541,46.179,121
-160.541,44.179,121
-160.541,42.179,121
-160.541,40.179,121
-160.541,38.179,121
-160.541,36.179,121
-160.541,34.179,121
-160.541,32.179,121
-160.541,30.179,121
-160.541,28.179,121
-160.541,26.179,121
-160.541,24.179,121
-160.541,22.179,121
-160.541,20.179,121
-160.541,18.179,121
-160.541,17.269,121,180
-160.541,17.269,0,180
#PATH-POINTS-START top bot
-137.062,30.207,120,20
-136.543,32.138,119.937
-136.024,34.07,119.875
-135.504,36.001,119.812
-134.985,37.933,119.75
-134.466,39.864,119.687
-133.947,41.796,119.625
-133.428,43.727,119.562
-132.908,45.658,119.499
-132.389,47.59,119.437
-131.87,49.521,119.374
-131.351,51.453,119.312
-130.832,53.384,119.249
-130.312,55.316,119.187
-129.793,57.247,119.124
-129.274,59.178,119.061
-128.755,61.11,119.14
-128.236,63.041,119.218
-127.716,64.973,119.296
-127.197,66.904,119.374
-126.678,68.836,119.452
-126.159,70.767,119.531
-125.64,72.698,119.609
-125.12,74.63,119.687
-124.601,76.561,119.765
-124.082,78.493,119.844
-123.563,80.424,119.922
-123.044,82.356,120
-122.524,84.287,120
-122.005,86.218,120
-121.486,88.15,120
-120.967,90.081,120
-120.448,92.013,120
-119.928,93.944,120
-119.409,95.876,120
-118.89,97.807,120
-118.371,99.738,120
-117.852,101.67,120
-117.332,103.601,120
-116.813,105.533,120
-116.294,107.464,120
-115.775,109.396,120
-115.256,111.327,120
-114.736,113.259,120
-114.217,115.19,120
-113.698,117.121,120
-113.179,119.053,120,0
-114.814,119.315,120
-116.813,119.294,120
-118.813,119.273,120
-120.813,119.252,120
-122.813,119.232,120
-124.813,119.211,120
-126.813,119.19,120
-128.813,119.169,120
-130.813,119.148,120
-132.813,119.127,120
-134.812,119.107,120
-136.812,119.086,120
-138.812,119.065,120
-140.812,119.044,120
-142.812,119.023,120
-144.812,119.002,120
-146.812,118.982,120
-148.812,118.961,120
-150.812,118.94,120
-152.811,118.919,120
-154.811,118.898,120
-156.811,118.877,120
-158.811,118.857,120,270
-157.397,118.854,120
-155.397,118.854,120
-153.397,118.854,120
-151.397,118.854,120
-149.397,118.854,120
-147.397,118.854,120
-145.397,118.854,120
-143.397,118.854,120
-141.397,118.854,120
-139.397,118.854,120
-137.397,118.854,120
-135.397,118.854,120
-133.397,118.854,120
-131.397,118.854,120
-129.397,118.854,120
-127.397,118.854,120
-125.397,118.854,120
-123.397,118.854,120
-121.397,118.854,120
-119.397,118.854,120
-117.397,118.854,120
-115.397,118.854,120
-113.397,118.854,120
-111.397,118.854,120
-109.397,118.854,120
-107.397,118.854,120
-105.397,118.854,120
-103.397,118.854,120
-101.397,118.854,120
-99.397,118.854,120
-97.397,118.854,120
-95.397,118.854,120
-93.397,118.854,120
-91.397,118.854,120
-89.397,118.854,120
-87.397,118.854,120
-85.397,118.854,120
-83.397,118.854,120
-81.397,118.854,120
-79.397,118.854,120
-77.397,118.854,120
-75.397,118.854,120
-73.397,118.854,120
-71.397,118.854,120
-70.56,118.854,120,90
-72.56,118.854,120
-74.56,118.854,120
-76.56,118.854,120
-78.56,118.854,120
-80.56,118.854,120
-82.56,118.854,120
-84.56,118.854,120
-86.56,118.854,120
-88.56,118.854,120
-90.56,118.854,120
-92.56,118.854,120
-94.56,118.854,120
-96.56,118.854,120
-98.56,118.854,120
-100.56,118.854,120
-102.56,118.854,120
-104.56,118.854,120
-106.56,118.854,120
-108.56,118.854,120
-110.56,118.854,120
-112.56,118.854,120
-114.56,118.854,120
-116.56,118.854,120
-118.56,118.854,120
-119.812,119.601,120,0
-119.812,121.601,120
-119.812,123.601,120
-119.812,125.601,120
-119.812,127.601,120
-119.812,129.601,120
-119.812,131.601,120
-119.812,133.601,120
-119.812,135.601,120
-119.812,137.601,120
-119.812,139.601,120
-119.812,141.601,120
-119.812,143.601,120
-119.812,145.601,120
-119.812,147.601,120
-119.812,149.601,120
-119.812,151.601,120
-119.812,153.601,120
-119.812,155.601,120
-119.812,157.601,120
-119.812,159.601,120
-119.812,159.482,120,0
-119.812,157.482,120
-119.812,155.482,120
-119.812,153.482,120
-119.812,151.482,120
-119.812,149.482,120
-119.812,147.482,120
-119.812,145.482,120
-119.812,143.482,120
-119.812,141.482,120
-119.812,139.482,120
-119.812,137.482,120
-119.812,135.482,120
-119.812,133.482,120
-119.812,131.482,120
-119.812,129.482,120
-119.812,127.482,120
-119.812,125.482,120
-119.812,123.482,120
-119.812,121.482,120
-119.812,119.482,120,180
-120.722,117.721,120
-121.706,115.979,120
-122.689,114.238,120
-123.672,112.496,120
-124.656,110.755,120
-125.639,109.013,120
-126.623,107.272,120
-127.606,105.53,120
-128.59,103.789,120
-129.573,102.047,120
-130.557,100.306,120
-131.54,98.564,120
-132.523,96.823,120
-133.507,95.081,120
-134.49,93.34,120
-135.474,91.598,120
-136.457,89.857,120
-137.441,88.115,120
-138.424,86.374,120
-139.407,84.632,120
-140.391,82.891,120
-141.374,81.149,120
-142.358,79.408,120
-142.802,77.527,120,180
-142.783,75.527,120
-142.763,73.527,120
-142.744,71.528,120
-142.725,69.528,120
-142.706,67.528,120
-142.686,65.528,120
-142.667,63.528,120
-142.648,61.528,120
-142.629,59.528,120
-142.609,57.528,120
-142.59,55.528,120
-142.571,53.528,120
-142.552,51.528,120
-142.533,49.529,120
-142.513,47.529,120
-142.494,45.529,120
-142.475,43.529,120
-142.456,41.529,120
-142.436,39.529,120
-142.417,37.529,120
-142.398,35.529,120
-142.379,33.529,120
-142.359,31.529,120
-142.34,29.529,120
-142.352,27.53,120,180
-142.383,25.53,120
-142.414,23.53,120
-142.444,21.53,120
-142.475,19.531,120
-142.506,17.531,120
-142.537,15.531,120
-142.567,13.531,120
-142.598,11.532,120
-142.629,9.532,120
-142.66,7.532,120
-142.69,5.532,120
-142.721,3.533,120
-142.752,1.533,120
-142.783,-0.467,120
-142.814,-2.467,120
-142.844,-4.467,120
-142.875,-6.466,120
-142.906,-8.466,120
-142.937,-10.466,120
-142.967,-12.466,120
-142.998,-14.465,120
-143.029,-16.465,120
-143.06,-18.465,120
-143.09,-20.465,120
-143.121,-22.464,120
-143.152,-24.464,120
-143.183,-26.464,120
-143.213,-28.464,120
-143.244,-30.463,120
-143.275,-32.463,120
-142.748,-32.755,120,180
-141.594,-31.122,120
-140.439,-29.489,120
-139.284,-27.856,120
-138.129,-26.223,120
-136.974,-24.59,120
-135.819,-22.958,120
-134.665,-21.325,120
-133.51,-19.692,120
-132.355,-18.059,120
-131.2,-16.426,120
-130.045,-14.793,120
-128.891,-13.16,120
-127.736,-11.527,120
-126.581,-9.894,120
-125.426,-8.261,120
-124.271,-6.628,120
-123.117,-4.996,120
-121.962,-3.363,120
-120.807,-1.73,120
-119.652,-0.097,120
-118.497,1.536,120
-117.343,3.169,120
-116.188,4.802,120
-115.033,6.435,120
-113.878,8.068,120
-112.723,9.701,120
-111.568,11.334,120
-110.414,12.967,120
-109.259,14.599,120
-108.104,16.232,120
-106.949,17.865,120
-105.794,19.498,120
-104.64,21.131,120
-103.485,22.764,120
-102.33,24.397,120
-101.175,26.03,120
-100.02,27.663,120
-98.866,29.296,120
-97.711,30.929,120
-96.556,32.562,120
-95.401,34.194,120
-94.246,35.827,120
-93.092,37.46,120
-91.937,39.093,120
-90.782,40.726,120
-89.627,42.359,120
-88.472,43.992,120
-87.317,45.625,120
-86.163,47.258,120
-85.008,48.891,120
-83.853,50.524,120
-82.698,52.157,120
-81.543,53.789,120
-80.389,55.422,120
-79.234,57.055,120
-78.079,58.688,120
-76.924,60.321,120
-75.769,61.954,120
-74.615,63.587,120
-73.46,65.22,120
-72.305,66.853,120
-71.15,68.486,120
-69.995,70.119,120
-68.841,71.752,120
-67.627,72.369,120,135
-66.292,70.88,120
-64.956,69.391,120
-63.621,67.902,120
-62.285,66.413,120
-60.95,64.924,120
-59.615,63.435,120
-58.279,61.947,120
-56.944,60.458,120
-55.609,58.969,120
-54.273,57.48,120
-52.938,55.991,120
-51.602,54.502,120
-50.267,53.013,120
-48.932,51.524,120
-47.596,50.036,120
-46.261,48.547,120
-44.925,47.058,120
-43.59,45.569,120
-42.255,44.08,120
-40.919,42.591,120
-39.584,41.102,120
-38.249,39.613,120
-36.913,38.125,120
-35.578,36.636,120
-34.242,35.147,120
-32.907,33.658,120
-31.572,32.169,120
-30.236,30.68,120
-28.901,29.191,120
-27.565,27.702,120
-26.522,26.529,120,135
-27.908,27.971,120
-29.294,29.413,120
-30.679,30.856,120
-32.065,32.298,120
-33.45,33.74,120
-34.836,35.182,120
-36.221,36.625,120
-37.607,38.067,120
-38.992,39.509,120
-40.378,40.952,120
-41.763,42.394,120
-43.149,43.836,120
-44.534,45.279,120
-45.92,46.721,120
-47.306,48.163,120
-48.691,49.606,120
-50.077,51.048,120
-51.462,52.49,120
-52.848,53.933,120
-54.233,55.375,120
-55.619,56.817,120
-57.004,58.26,120
-58.39,59.702,120
-59.775,61.144,120
-61.161,62.587,120
-62.546,64.029,120
-63.932,65.471,120
-65.317,66.914,120
-66.703,68.356,120
-68.089,69.798,120
